Date,axiuTep,iniuTep,AverageTep,Departure,HDD,CDD,Precipitation,NewSnow,DepartureTep,SnowDepth,Electricity(GWh)/Non-Residential,Electricity(GWh)/Residential,Gas(Thers)/Non-Residential,Gas(Thers)/Residential,edian_Incoe(dollars),Population,Wind,Solar,Sall hydro,Geotheral,Bioass,Large hydro,Coal,Nuclear,Natural gas,Unspecified
42579,105,69,87,,0,22,0,0,9.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42580,106,67,86.5,,0,22,0,0,9.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42581,102,69,85.5,,0,21,0,0,8.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42582,96,61,78.5,,0,14,0,0,1.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42583,95,59,77,,0,12,0,0,-0.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42584,98,58,78,,0,13,0,0,0.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42585,102,63,82.5,,0,18,0,0,5.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42586,87,57,72,,0,7,0,0,-5.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42587,87,57,72,,0,7,0,0,-5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42588,90,56,73,,0,8,0,0,-4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42589,94,57,75.5,,0,11,0,0,-1.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42590,95,60,77.5,,0,13,0,0,0.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42591,98,59,78.5,,0,14,0,0,1.7,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42592,95,61,78,,0,13,0,0,1.3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42593,97,60,78.5,,0,14,0,0,1.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42594,102,62,82,,0,17,0,0,5.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42595,104,64,84,,0,19,0,0,7.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42596,103,68,85.5,,0,21,0,0,9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42597,96,58,77,,0,12,0,0,0.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42598,99,59,79,,0,14,0,0,2.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42599,98,61,79.5,,0,15,0,0,3.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42600,97,62,79.5,,0,15,0,0,3.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42601,93,63,78,,0,13,0,0,1.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42602,95,61,78,,0,13,0,0,1.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42603,92,59,75.5,,0,11,0,0,-0.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42604,90,58,74,,0,9,0,0,-2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42605,90,58,74,,0,9,0,0,-1.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42606,92,55,73.5,,0,9,0,0,-2.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42607,92,56,74,,0,9,0,0,-1.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42608,86,57,71.5,,0,7,0,0,-4.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42609,85,58,71.5,,0,7,0,0,-4.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42610,94,57,75.5,,0,11,0,0,-0.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42611,92,57,74.5,,0,10,0,0,-1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42612,95,62,78.5,,0,14,0,0,3.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42613,91,62,76.5,,0,12,0,0,1.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42614,90,60,75,,0,10,0,0,-0.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42615,93,59,76,,0,11,0,0,0.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42616,85,60,72.5,,0,8,0,0,-2.5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42617,83,55,69,,0,4,0,0,-5.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42618,91,56,73.5,,0,9,0,0,-1.3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42619,95,59,77,,0,12,0,0,2.3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42620,98,60,79,,0,14,0,0,4.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42621,92,63,77.5,,0,13,0,0,3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42622,97,58,77.5,,0,13,0,0,3.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42623,94,58,76,,0,11,0,0,1.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42624,81,57,69,,0,4,0,0,-5.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42625,78,55,66.5,,0,2,0,0,-7.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42626,77,53,65,,0,0,0,0,-8.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42627,84,54,69,,0,4,0,0,-4.6,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42628,90,56,73,,0,8,0,0,-0.5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42629,93,56,74.5,,0,10,0,0,1.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42630,98,59,78.5,,0,14,0,0,5.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42631,100,62,81,,0,16,0,0,8.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42632,102,64,83,,0,18,0,0,10.3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42633,92,64,78,,0,13,0,0,5.4,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42634,84,57,70.5,,0,6,0,0,-1.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42635,77,51,64,,1,0,0,0,-8.1,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42636,84,52,68,,0,3,0,0,-3.9,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42637,91,56,73.5,,0,9,0,0,1.8,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42638,96,57,76.5,,0,12,0,0,5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42639,99,61,80,,0,15,0,0,8.7,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42640,100,61,80.5,,0,16,0,0,9.5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42641,96,62,79,,0,14,0,0,8.2,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42642,88,56,72,,0,7,0,0,1.5,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42643,77,53,65,,0,0,0,0,-5.3,0,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42644,78,49,63.5,,1,0,0,,-6.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42645,72,50,61,,4,0,0.01,,-8.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42646,65,49,57,,8,0,0.01,,-12.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42647,74,50,62,,3,0,0,,-7.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42648,76,48,62,,3,0,0,,-6.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42649,81,51,66,,0,1,0,,-2.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42650,83,50,66.5,,0,2,0,,-1.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42651,88,54,71,,0,6,0,,3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42652,90,53,71.5,,0,7,0,,3.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42653,86,58,72,,0,7,0,,4.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42654,79,52,65.5,,0,1,0,,-1.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42655,78,52,65,,0,0,0,,-1.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42656,77,56,66.5,,0,2,0,,0,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42657,65,62,63.5,,1,0,0.59,,-2.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42658,74,57,65.5,,0,1,0.16,,-0.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42659,63,59,61,,4,0,1.43,,-4.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42660,71,55,63,,2,0,0,,-2.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42661,72,49,60.5,,4,0,0,,-4.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42662,76,48,62,,3,0,0,,-2.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42663,80,50,65,,0,0,0,,0.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42664,84,51,67.5,,0,3,0,,3.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42665,78,55,66.5,,0,2,0,,3.1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42666,78,53,65.5,,0,1,0,,2.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42667,70,59,64.5,,0,0,0.01,,1.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42668,69,59,64,,1,0,0.18,,1.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42669,80,56,68,,0,3,0,,6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42670,67,57,62,,3,0,0.68,,0.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42671,67,60,63.5,,1,0,0.66,,2.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42672,74,59,66.5,,0,2,0,,5.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42673,65,54,59.5,,5,0,0.62,,-1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42674,67,51,59,,6,0,0.06,,-1.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42675,68,54,61,,4,0,0.1,,1.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42676,69,47,58,,7,0,0,,-1.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42677,73,48,60.5,,4,0,0,,1.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42678,74,50,62,,3,0,0,,3.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42679,73,47,60,,5,0,0,,1.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42680,70,55,62.5,,2,0,0,,4.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42681,73,55,64,,1,0,0,,6.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42682,75,54,64.5,,0,0,0,,7.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42683,76,53,64.5,,0,0,0,,7.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42684,76,52,64,,1,0,0,,7.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42685,75,52,63.5,,1,0,0,,7.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42686,78,55,66.5,,0,2,0,,10.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42687,73,52,62.5,,2,0,0,,7.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42688,75,49,62,,3,0,0,,7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42689,70,51,60.5,,4,0,0,,5.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42690,62,45,53.5,,11,0,0,,-0.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42691,62,40,51,,14,0,0,,-2.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42692,68,39,53.5,,11,0,0,,-0.1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42693,58,50,54,,11,0,0.23,,0.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42694,60,54,57,,8,0,0.28,,4.1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42695,63,47,55,,10,0,0.01,,2.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42696,59,43,51,,14,0,0,,-1.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42697,62,44,53,,12,0,0.14,,1.1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42698,61,39,50,,15,0,0,,-1.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42699,55,42,48.5,,16,0,0,,-2.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42700,51,45,48,,17,0,0.38,,-3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42701,59,42,50.5,,14,0,0.13,,-0.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42702,53,47,50,,15,0,0.05,,-0.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42703,59,37,48,,17,0,0,,-2.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42704,58,40,49,,16,0,0.01,,-0.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42705,59,39,49,,16,0,0,,-0.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42706,59,43,51,,14,0,0,,1.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42707,59,37,48,,17,0,0,,-1.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42708,59,39,49,,16,0,0,,0,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42709,54,39,46.5,,18,0,0,,-2.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42710,56,40,48,,17,0,0,,-0.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42711,48,34,41,,24,0,0.11,,-7.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42712,54,40,47,,18,0,0.55,,-1.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42713,63,46,54.5,,10,0,0.06,,6.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42714,60,50,55,,10,0,0.52,,7.2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42715,52,45,48.5,,16,0,0,,0.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42716,54,45,49.5,,15,0,0,,2,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42717,59,45,52,,13,0,0,,4.6,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42718,64,49,56.5,,8,0,0.01,,9.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42719,59,52,55.5,,9,0,2.28,,8.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42720,55,40,47.5,,17,0,0,,0.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42721,49,35,42,,23,0,0,,-4.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42722,51,31,41,,24,0,0,,-5.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42723,51,31,41,,24,0,0,,-5.7,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42724,55,34,44.5,,20,0,0,,-2.1,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42725,59,40,49.5,,15,0,0,,2.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42726,61,37,49,,16,0,0,,2.5,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42727,51,40,45.5,,19,0,0.24,,-0.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42728,49,33,41,,24,0,0,,-5.4,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42729,48,31,39.5,,25,0,0,,-6.9,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42730,49,32,40.5,,24,0,0,,-5.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42731,54,33,43.5,,21,0,0,,-2.8,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42732,56,32,44,,21,0,0,,-2.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42733,58,34,46,,19,0,0,,-0.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
42734,57,35,46,,19,0,0,,-0.3,,6055.674434,4794.486673,105.200835,182.459477,,,0.091,0.081,0.017,0.044,0.023,0.102,0.041,0.092,0.365,0.144
